image_path,label,width,height,image_hash,duplicate
./dataset/social media addiction meme offensive/Image_8.jpg,1,960,960,cd22757ad908e9c62012a070eae5049f,0
./dataset/social media addiction meme offensive/Image_19.jpeg,1,613,614,8a9232107c0438133c58ac5937b0dacc,0
./dataset/social media addiction meme offensive/Image_1.jpg,1,625,415,a1c6b1c51f81c0ce1e7d128ca7d87cf0,0
./dataset/social media addiction meme offensive/Image_4.jpg,1,1280,720,678e92447af81efefaa02d0093b4060b,0
./dataset/social media addiction meme offensive/Image_5.jpg,1,1068,600,d01b817ff3091459772ceeefad7ba7b3,0
./dataset/social media addiction meme offensive/Image_7.jpg,1,540,540,c546a204f1f325858b593a3a5517d16e,0
./dataset/social media addiction meme offensive/Image_6.jpg,1,680,367,9c5b2931cc0847a152837e3fb738e222,0
./dataset/social media addiction meme offensive/Image_20.jpg,1,1080,1100,dd5465def98d462b3485e09d79539acb,0
./dataset/social media addiction meme offensive/Image_11.jpeg,1,1038,919,b836c9f5f518afb33164ca5e3e60a71b,0
./dataset/social media addiction meme offensive/Image_9.jpeg,1,490,1515,d6e36700bd535b50da8c7a7913d56a0d,0
./dataset/social media addiction meme offensive/Image_18.jpg,1,550,697,c476046851a158a8439f860bc3b39136,0
./dataset/nazi meme offensive/Image_15.png,1,768,506,4a76ebf865b733c55fb9c1bfd4a31f4f,0
./dataset/nazi meme offensive/Image_14.jpg,1,878,960,2242e0d4c92d428f77cdcb3b86671039,1
./dataset/nazi meme offensive/Image_16.png,1,900,900,f80a50636c9899fedd4d9be54b2d4d00,0
./dataset/nazi meme offensive/Image_17.png,1,791,584,e2650d29b0044dc1ee6ba194eb88d11f,1
./dataset/nazi meme offensive/Image_13.jpg,1,488,367,978b4f34cf7cae6dae8b477d5f439958,1
./dataset/nazi meme offensive/Image_12.png,1,797,800,19902b7705b2eef35e4021ecdf01e3ff,0
./dataset/nazi meme offensive/Image_10.jpg,1,1024,640,f29bec94cdfc28c2daf8313e734faf0c,1
./dataset/nazi meme offensive/Image_9.png,1,1200,630,1b056fe447e3a72fc8466244afbc2ccf,0
./dataset/nazi meme offensive/Image_3.jpg,1,640,478,e66d4e08941bfb263fd2fa2f38b7ef7d,1
./dataset/nazi meme offensive/Image_4.JPG,1,1084,810,ccde92fef6db35e0956b1c0bd4ad8cf8,0
./dataset/nazi meme offensive/Image_5.jpg,1,564,871,465810719f10030d18ab6ef7ad1480a3,1
./dataset/nazi meme offensive/Image_7.jpg,1,200,150,cdf0093d67c16ce356564ff248e007b6,1
./dataset/nazi meme offensive/Image_6.jpg,1,1600,900,0bc1d6b01f6814d0e93f6c6e56eb5a41,1
./dataset/nazi meme offensive/Image_20.jpg,1,1024,1001,99befc1e05e760e07e1c9ad896f85ead,0
./dataset/nazi meme offensive/Image_8.jpeg,1,780,850,56eebe9d640d807123e598f03fd86537,1
./dataset/nazi meme offensive/Image_1.webp,1,1220,762,f0671624a8201a04fbaf5d7352229797,1
./dataset/nazi meme offensive/Image_18.png,1,1024,640,e6708b09e68ea5f380d6b0b2b6f468cc,0
./dataset/hate crime meme offensive/Image_15.jpg,1,696,358,61dfaadb12fa3067a38e48283863ed8f,0
./dataset/hate crime meme offensive/Image_14.png,1,538,464,e96e9297702d712a12e97ff88f4d4b90,0
./dataset/hate crime meme offensive/Image_13.jpeg,1,600,557,55a054f776ee26a5b2093eff2dc29089,0
./dataset/hate crime meme offensive/Image_19.jpeg,1,896,1131,f132609a0502640393ed961e82be14f7,0
./dataset/hate crime meme offensive/Image_2.jpg,1,608,1200,a0e2f50c530fb104e999cc373d74db42,0
./dataset/hate crime meme offensive/Image_1.jpg,1,1100,619,c4ffdb733ed6b1d23dd623be6e3b9e7d,0
./dataset/hate crime meme offensive/Image_18.jpg,1,500,666,0dbc2ce7436d38039ddfed482117df13,0
./dataset/dictatorships meme offensive/Image_15.jpg,1,500,955,d2313b3db3ace2284a52aac0fcd7c211,0
./dataset/dictatorships meme offensive/Image_14.jpg,1,625,309,3ee5b90c041dffaebe8b9a6ebe8a0d71,0
./dataset/dictatorships meme offensive/Image_16.png,1,900,506,e38ef500f3733c3b26104eb08ea03c97,0
./dataset/dictatorships meme offensive/Image_13.jpeg,1,680,798,25d15cb1564070e988c7e6eec1a83058,0
./dataset/dictatorships meme offensive/Image_17.png,1,635,898,f0599279e4ebb821a2456b1704f56c4d,0
./dataset/dictatorships meme offensive/Image_12.jpg,1,577,1287,bb1653f5a240bfca95d5406e86f3e011,0
./dataset/dictatorships meme offensive/Image_7.jpeg,1,720,491,8cf2fecd4aedcc349603f709848cda89,0
./dataset/dictatorships meme offensive/Image_10.jpg,1,625,267,685b3dd84610f6bd47712b79c4abc665,0
./dataset/dictatorships meme offensive/Image_8.jpg,1,500,643,ab4e781f3b9d7082fff2e9afe0c51648,0
./dataset/dictatorships meme offensive/Image_9.jpg,1,484,484,1265634f6851503996b6d19eed1d0287,0
./dataset/dictatorships meme offensive/Image_2.jpeg,1,720,960,62f71b4c65989deb2e877360de7358b3,0
./dataset/dictatorships meme offensive/Image_1.jpg,1,500,937,7cdc8b5c0dd684dab394a59b9b2dfbe3,0
./dataset/dictatorships meme offensive/Image_4.jpg,1,724,920,67e02a7768fadf2ef81ee0a601080b9a,0
./dataset/dictatorships meme offensive/Image_6.jpg,1,570,355,679c6e1b81ba08d9e204402a585ed4e4,0
./dataset/dictatorships meme offensive/Image_20.jpg,1,513,500,fb9f48e7b071e0f33c54cd801e3a7cb8,0
./dataset/dictatorships meme offensive/Image_5.jpeg,1,1444,1444,acb09666c9ababe04a336055e957caca,0
./dataset/dictatorships meme offensive/Image_19.jpg,1,700,431,82ec976a10a9a330cad4bc3eb6d9d732,0
./dataset/dictatorships meme offensive/Image_18.jpg,1,460,1243,b42cb0bc31bf4a6fc604a4c90d6c0a4b,0
./dataset/anti-LGBTQ meme offensive/Image_15.png,1,760,1612,263f1c3dd6ac0ca8f2d55f6819b091ff,0
./dataset/anti-LGBTQ meme offensive/Image_14.jpg,1,760,877,5d2699a3164fcca7ad54f1c6820d5e3b,0
./dataset/anti-LGBTQ meme offensive/Image_6.jpeg,1,1119,1684,c82b4c58b0c0a5b296a978c55215ca48,0
./dataset/anti-LGBTQ meme offensive/Image_16.png,1,1718,1082,9db7457701ad178821938ce678258558,0
./dataset/anti-LGBTQ meme offensive/Image_7.jpeg,1,1440,1613,f54ea2c1e29137470a11e49f3564add6,0
./dataset/anti-LGBTQ meme offensive/Image_10.jpg,1,800,800,49753bc8e8d530e6ea67247f3b308571,0
./dataset/anti-LGBTQ meme offensive/Image_9.jpg,1,750,675,6a51e457413f5e0a5d92926919deb455,0
./dataset/anti-LGBTQ meme offensive/Image_17.jpeg,1,1612,1612,bde53e365944178c2b58efb044246500,0
./dataset/anti-LGBTQ meme offensive/Image_3.jpg,1,1080,1045,9f98d7ca92c5c14ff0a10ff5c50d511a,0
./dataset/anti-LGBTQ meme offensive/Image_5.jpg,1,610,698,c80de6113d0395872c2881d082840f07,0
./dataset/radicalization meme offensive/Image_3.jpg,1,741,1200,491f660e77b72a8f223a84475120745d,0
./dataset/radicalization meme offensive/Image_4.jpeg,1,720,720,5fee556df1f6517aff57f1753b32c4ac,0
./dataset/corruption meme offensive/Image_15.jpg,1,500,695,53c47a857658b8bb946aae6821f0c2a6,0
./dataset/corruption meme offensive/Image_16.jpg,1,500,546,30c2b56c1624210268e2bc726394a9a7,0
./dataset/corruption meme offensive/Image_13.jpeg,1,896,896,0355aa19b524ca14bf32ee9f87d45764,0
./dataset/corruption meme offensive/Image_17.jpg,1,460,661,b8aa1b19c750527853c74b054d0f4fb3,0
./dataset/corruption meme offensive/Image_12.jpeg,1,640,640,250991e99b0a1910b2706f2f92bc1cc7,0
./dataset/corruption meme offensive/Image_11.jpg,1,897,900,445ad101e49da471eb64f8824a4c07b0,0
./dataset/corruption meme offensive/Image_8.jpg,1,830,427,a15c53834e03c68e778b3a6ac55ab0a0,0
./dataset/corruption meme offensive/Image_9.jpg,1,640,534,cc82ee928c5b5402978450bf2cd3d376,0
./dataset/corruption meme offensive/Image_19.jpeg,1,660,1010,1689cef03c27f09fe73f42a19f72fef3,0
./dataset/corruption meme offensive/Image_14.jpeg,1,896,850,78c8e854aff5c1a383217a21ea4d4308,0
./dataset/corruption meme offensive/Image_2.jpg,1,666,500,d9cb11c00bd9500bd18940ef8ff6d778,0
./dataset/corruption meme offensive/Image_3.jpg,1,1020,1020,562d28cd3e70d1e19730727f74811948,0
./dataset/corruption meme offensive/Image_1.jpg,1,650,650,bc2c3bc1ea81dcd8a2dbe060a7cb53c7,0
./dataset/corruption meme offensive/Image_4.jpg,1,500,667,e5bbf95cbfdf75844660ae64e3d723fe,0
./dataset/corruption meme offensive/Image_5.jpg,1,620,450,25df8fab873406f9d77cfdde7f765722,0
./dataset/corruption meme offensive/Image_7.jpg,1,1024,1024,0b21b7c7dafc849a4b4ba64d0bf3b872,0
./dataset/corruption meme offensive/Image_6.jpg,1,539,404,a989786179ae00876a92d6fbd426272d,0
./dataset/corruption meme offensive/Image_20.jpg,1,768,756,4f80d1d09234e943fd3b508a9d78ca35,0
./dataset/corruption meme offensive/Image_10.jpeg,1,849,745,b2337df63e918785095f2bb637fc61b2,0
./dataset/corruption meme offensive/Image_18.jpg,1,583,500,0a4e37005b4420b6a6ed6a8d6b74ab28,0
./dataset/misogynoir meme offensive/Image_14.jpg,1,500,544,b903a0242ba8d3419117af452c9e8ae7,0
./dataset/misogynoir meme offensive/Image_6.jpeg,1,1080,1501,36926d2c924da178be75084ab87ca885,0
./dataset/misogynoir meme offensive/Image_17.jpg,1,400,600,bf2fd668870a4a68d267d01cd145fe82,0
./dataset/misogynoir meme offensive/Image_13.jpg,1,500,454,e30657b6b75937321d95260e11865049,0
./dataset/misogynoir meme offensive/Image_12.jpg,1,505,500,2e27312dff21978ae40385c3d1e1c298,0
./dataset/misogynoir meme offensive/Image_10.jpg,1,700,700,14eefeb802cb2a4a8aacc443f6f78c46,0
./dataset/misogynoir meme offensive/Image_8.jpg,1,447,515,434ad20570bba0d109d3f72a75bd60be,0
./dataset/misogynoir meme offensive/Image_4.jpg,1,720,1280,716aa0da2ef3a289453b383f1d1046fe,0
./dataset/misogynoir meme offensive/Image_5.jpg,1,679,489,7cb6501268ef72764e12928e12409492,0
./dataset/misogynoir meme offensive/Image_20.jpg,1,500,303,19381752835426181f3ceaac5bbd0b85,0
./dataset/misogynoir meme offensive/Image_9.jpeg,1,1080,860,f1da28c8e33ac1da041f8d82788f6a67,1
./dataset/misogynoir meme offensive/Image_19.jpg,1,500,559,6f367992d587a4a5b49f0782b0b9a430,0
./dataset/misogynoir meme offensive/Image_18.jpg,1,776,500,d00c1bae8991d9b8e0c885b65063f3fb,0
./dataset/victim blaming meme offensive/Image_14.jpg,1,1024,1024,b63afa4403c395ba797fbbf91a178d16,0
./dataset/victim blaming meme offensive/Image_12.jpg,1,610,425,19605941fd2c7b209be5ae46aaf17d5e,0
./dataset/victim blaming meme offensive/Image_11.jpg,1,814,554,739fa4687018a6d414b21cf8aad9ceac,0
./dataset/victim blaming meme offensive/Image_15.jpeg,1,618,460,50c3539d28bc694bd03dd5c7dd722159,0
./dataset/victim blaming meme offensive/Image_8.jpg,1,1600,1600,03c891c4186cc0581686b65d0cc817c6,0
./dataset/victim blaming meme offensive/Image_3.png,1,1200,848,cb637c00cda24f5e3b8a28b329e78c92,0
./dataset/victim blaming meme offensive/Image_1.jpg,1,848,548,666db3f8239386e0bda2dee0854c702d,0
./dataset/victim blaming meme offensive/Image_7.jpg,1,450,673,b5a04d59d707005f393d8a698783276f,0
./dataset/victim blaming meme offensive/Image_16.jpeg,1,700,700,6f01bcff1afbfb8b491f880cd2abf287,0
./dataset/victim blaming meme offensive/Image_6.jpg,1,360,360,84103ebc5a8d17e1ccc36e7999ba823f,0
./dataset/radical political movements meme offensive/Image_14.jpg,1,671,372,cb3a970099bf0b8c7f0820fbe540d3bb,0
./dataset/radical political movements meme offensive/Image_12.jpg,1,960,662,182318240bc0ce61f7fba22f910053b1,0
./dataset/radical political movements meme offensive/Image_11.jpg,1,500,500,9bf291d6c2956f2584bb019dcde9b286,0
./dataset/radical political movements meme offensive/Image_8.jpg,1,900,667,f279e39ebc867e5953e1a4db27058d9c,0
./dataset/radical political movements meme offensive/Image_20.jpg,1,1514,1008,5e0ddf4ea35737cad6cb6df2ce513fc7,0
./dataset/radical political movements meme offensive/Image_19.png,1,500,337,b7d01cd5262035b9a91d7e2262eebf5c,0
./dataset/trolling meme offensive/Image_17.png,1,1024,1455,6763929fec2067282c32838117f7a3ec,1
./dataset/gangster memes/Image_15.jpg,1,1200,1200,36a4c9d0e3779382c8fc0d7938b2d942,0
./dataset/gangster memes/Image_14.jpg,1,1920,1080,ea73549f0547a8eff0b2698af50b3fdb,0
./dataset/gangster memes/Image_16.jpg,1,900,900,d81b56e15d6431d6b86cd086994393f1,0
./dataset/gangster memes/Image_17.png,1,400,400,abae0045826836929994ad0db96e7c2b,0
./dataset/gangster memes/Image_13.jpg,1,1920,1080,e238af5b94fa098754b9f3a29f7ae1a3,0
./dataset/gangster memes/Image_12.png,1,1366,657,6d98f3f8245c73f59d2b2faa1c164bbe,0
./dataset/gangster memes/Image_10.png,1,680,799,e4a83c701814a5a5ddf4234ec375e991,0
./dataset/gangster memes/Image_11.jpg,1,236,354,d73131e512f2dc1eafbcd20fad32cc03,0
./dataset/gangster memes/Image_9.jpg,1,500,587,c841e240398a4b58d2c1eb1608b3f842,0
./dataset/gangster memes/Image_3.jpg,1,800,600,63b11eecf832d93f440c79f7c8a5d6bd,0
./dataset/gangster memes/Image_2.jpeg,1,750,675,a66e81bbdd6930b348274df6d2f0bc86,0
./dataset/gangster memes/Image_5.jpg,1,735,744,944f49e948e3867060b5da3811041d12,0
./dataset/gangster memes/Image_7.jpg,1,600,404,86b17cc1106de787e80e32bc5bd4b7d2,0
./dataset/gangster memes/Image_6.jpg,1,828,978,90b6ab61bdb8e472e0e54951f433db21,0
./dataset/gangster memes/Image_20.png,1,750,732,dbf9a65bbff02a5fc2fb558832f4b20a,0
./dataset/gangster memes/Image_4.jpeg,1,450,494,efc7e01fcd48614774d3337e0fb88032,0
./dataset/gangster memes/Image_19.png,1,1024,1024,9a74ae0a219a958c7c2e281fbb03d459,0
./dataset/gangster memes/Image_18.png,1,880,1065,57444005650151ad3227b65aa56916b4,0
./dataset/wealth inequality meme offensive/Image_14.jpg,1,596,344,2fa725db7068855ec2a9735660805462,0
./dataset/wealth inequality meme offensive/Image_16.jpg,1,700,671,94a053d08d23ecdff72ab666e44c86db,0
./dataset/wealth inequality meme offensive/Image_17.jpg,1,700,697,ba6793a6f3804783775babd20d98d3bf,0
./dataset/wealth inequality meme offensive/Image_13.jpg,1,610,488,e0400095c28ecb2d9492fab3a69c6a18,0
./dataset/wealth inequality meme offensive/Image_12.jpeg,1,689,541,4d7a20a0bdab8469590770146bb51219,0
./dataset/wealth inequality meme offensive/Image_10.jpg,1,600,600,19c62fb44a22c4c67fa1a129f5cb2ef5,0
./dataset/wealth inequality meme offensive/Image_11.jpg,1,1498,1294,c48a91bb46454707ad92999555316476,0
./dataset/wealth inequality meme offensive/Image_15.jpeg,1,1444,1428,5dc7ef8684d4e0fc650de346cde3b6b2,0
./dataset/wealth inequality meme offensive/Image_8.jpg,1,625,776,d71e77f9bc0b79d9c5e8f11d3a990a34,0
./dataset/wealth inequality meme offensive/Image_9.png,1,720,715,b13d04b6be9f302eaf9084c7ca84a2d2,0
./dataset/wealth inequality meme offensive/Image_2.jpg,1,997,934,0bfd875b3fe70caaad15253ce7eda4b4,0
./dataset/wealth inequality meme offensive/Image_3.jpg,1,700,717,5114ecd3652463a34589f10e7d4a4df5,0
./dataset/wealth inequality meme offensive/Image_1.jpg,1,960,928,93a56b64e27c21714bd2686e070c7e67,0
./dataset/wealth inequality meme offensive/Image_4.jpg,1,500,333,e25a887a4249f09de70739e26d2b77c7,0
./dataset/wealth inequality meme offensive/Image_7.jpg,1,508,354,f8d8ad043cd7acb90badab8d77e98fb2,0
./dataset/wealth inequality meme offensive/Image_6.jpg,1,540,492,41cd587c54154e2a40a6d03c0443b53d,0
./dataset/wealth inequality meme offensive/Image_20.jpg,1,640,554,095e2e987bd492a196125db06e19d2d5,0
./dataset/wealth inequality meme offensive/Image_5.jpeg,1,1536,1152,1ce401b377fb02ac7593657ce8e56b0b,0
./dataset/wealth inequality meme offensive/Image_19.jpg,1,650,650,9edc781437da96959cb5f41d5ad4cf4e,0
./dataset/wealth inequality meme offensive/Image_18.jpg,1,600,707,04abb1174dc2d6245e4b8464341e256c,0
./dataset/biphobia meme offensive/Image_13.jpg,1,1200,1200,e864d928b5ba63b5d35f10d23d6fb1c3,0
./dataset/biphobia meme offensive/Image_12.jpg,1,736,888,9a504d4af03993af3ca3eed3b061a407,0
./dataset/biphobia meme offensive/Image_11.jpg,1,720,720,f591359167e87470600fe8abcae87592,0
./dataset/biphobia meme offensive/Image_4.jpg,1,835,1200,8a9e122385273a976646790c552c37cc,0
./dataset/biphobia meme offensive/Image_7.jpg,1,1200,900,612688473c1c04cc9994772a93feb509,0
./dataset/alcoholism meme offensive/Image_15.jpg,1,576,576,8c6dd9ac4dff86e3c5274c8caad77acc,0
./dataset/alcoholism meme offensive/Image_16.jpg,1,720,588,4cacb8e83b7c21a5983c490d2a925c2e,0
./dataset/alcoholism meme offensive/Image_17.jpg,1,247,300,d0985796dc4c9b2f6d3d33ef156fb81b,0
./dataset/alcoholism meme offensive/Image_13.jpg,1,600,1079,160bef3c73efaeb0f39a5ae2c9593ea5,0
./dataset/alcoholism meme offensive/Image_12.jpg,1,600,480,b44ba6d9f14095299b1fa0707be9b7e8,0
./dataset/alcoholism meme offensive/Image_10.jpg,1,600,563,48a805e0d44735c8eaa4f588cff4710d,0
./dataset/alcoholism meme offensive/Image_8.jpg,1,600,658,8e36949d0e3294cdd5750fe6a4c6ce51,0
./dataset/alcoholism meme offensive/Image_9.jpg,1,420,420,d3174e2c26496657bb6bb2698b7def51,0
./dataset/alcoholism meme offensive/Image_19.jpeg,1,1200,1200,40334900e379eb08de2ae67cc1a96772,0
./dataset/alcoholism meme offensive/Image_2.jpg,1,1200,800,c9f813e75fa20f71801d719cb3dd545a,0
./dataset/alcoholism meme offensive/Image_1.jpg,1,1078,1036,a1da9546ea582b9368984d3cd3830676,0
./dataset/alcoholism meme offensive/Image_4.jpg,1,600,600,8fc839d74a357e54c0c4c02368a6f806,0
./dataset/alcoholism meme offensive/Image_20.jpeg,1,859,1658,ffeb270e46a83076b7488517b92eef69,0
./dataset/alcoholism meme offensive/Image_5.jpg,1,600,533,ed5a08c51234abbe6bc029a5780ff729,0
./dataset/alcoholism meme offensive/Image_3.jpeg,1,500,672,c19663ffa1048a738381e2dde62ca73c,0
./dataset/alcoholism meme offensive/Image_7.jpg,1,600,957,9508706c1f31e6e272741a657f16533b,0
./dataset/alcoholism meme offensive/Image_6.jpg,1,600,442,1c519019bd638b2fc6155d464db1e501,0
./dataset/alcoholism meme offensive/Image_11.jpeg,1,442,487,30116d4a656029ed7fd95b8adc3b53ed,0
./dataset/alcoholism meme offensive/Image_18.jpg,1,600,704,be82770164a4f2577daee1af2cd23289,0
./dataset/self-harm meme offensive/Image_14.jpg,1,599,417,4c5db844aac9fedd7864a54e6248339f,0
./dataset/self-harm meme offensive/Image_6.jpeg,1,720,480,921477e68a6b8000b1ba433626b2532a,0
./dataset/self-harm meme offensive/Image_16.jpg,1,900,905,dd43297e4d344a648015825d30d32f83,0
./dataset/self-harm meme offensive/Image_12.jpg,1,620,503,f4950f3c65bdf985937be9e74b112b73,0
./dataset/self-harm meme offensive/Image_8.JPG,1,1920,1929,386a56336ef26c36d3c917a58c7f55d5,0
./dataset/self-harm meme offensive/Image_9.jpg,1,1886,1415,44e4c388f826d0448f6b4fab05eb864e,0
./dataset/self-harm meme offensive/Image_19.jpeg,1,640,640,1613e3e41c481ebc8093255214e0be63,0
./dataset/self-harm meme offensive/Image_1.jpg,1,640,480,2dd9e1270b7ec41df69bd1b136eed97f,0
./dataset/self-harm meme offensive/Image_4.jpg,1,750,750,d338c814fd55a40cd19f2371a82f368e,0
./dataset/self-harm meme offensive/Image_7.png,1,1080,1920,8e6fd417b0c8e5699b5c9fb0646f83f8,0
./dataset/self-harm meme offensive/Image_20.jpg,1,1100,600,71597dbef9252be11cc18d5050758ea9,1
./dataset/self-harm meme offensive/Image_18.jpg,1,565,448,1f88318753bbebe8fa99054cd9cece40,0
./dataset/illegal activities meme offensive/Image_16.jpg,1,400,304,ae098558c48ab16228d8e33fa144bdfd,0
./dataset/illegal activities meme offensive/Image_19.jpeg,1,1500,1500,5f8a5769a4ede6bd6cb03a8d6d767c4f,0
./dataset/illegal activities meme offensive/Image_9.png,1,500,373,b155f85c16d06c0b185972cb562ccc55,0
./dataset/illegal activities meme offensive/Image_10.jpeg,1,384,384,9884998d1160f44690e91b47ef2b9cb2,0
./dataset/misandry meme offensive/Image_14.png,1,165,115,ee1e8e4e18a8f38ef8ad4565d6353131,0
./dataset/misandry meme offensive/Image_16.jpg,1,625,1139,7f5f9ea74249f3b2198fea28a17b2117,0
./dataset/misandry meme offensive/Image_13.jpg,1,620,474,e84e7a80ade8914d57c384ec1ce91061,0
./dataset/misandry meme offensive/Image_12.jpg,1,800,1066,7af85f68f63b5ba934396b9eafcc79bf,0
./dataset/misandry meme offensive/Image_10.jpg,1,448,366,0327f8b325d8186bd1851ca957421d6b,0
./dataset/misandry meme offensive/Image_11.jpg,1,500,669,a7912b11f37c12de19aa17957afc3cab,0
./dataset/misandry meme offensive/Image_8.png,1,399,688,ff5bca2880fa8404ae7978a0a91a51c0,0
./dataset/misandry meme offensive/Image_19.gif,1,500,322,7fed24d38d878c9bf26ce0d8f8f29363,0
./dataset/misandry meme offensive/Image_17.gif,1,500,376,08ec30c5de47bc9ed555c58791dfded1,0
./dataset/misandry meme offensive/Image_15.bmp,1,554,388,155c005b78c8a0a9660730b2cb6bf1ee,0
./dataset/misandry meme offensive/Image_5.png,1,1280,890,35ec4d271b1e026fb29e376bad6a5e62,0
./dataset/misandry meme offensive/Image_7.jpg,1,460,460,72d67820fa7c19848999c5099f2490a8,0
./dataset/misandry meme offensive/Image_6.jpg,1,400,365,98b306bbf011b71bf93b9820dbfa1b80,0
./dataset/misandry meme offensive/Image_20.png,1,656,568,b628c25d3580585a71193a638923dd21,0
./dataset/misandry meme offensive/Image_9.gif,1,444,250,881162d6c0d2e41aa3e0e1b30b992baf,0
./dataset/misandry meme offensive/Image_18.jpg,1,500,559,ce5860f2c596eec2a4d5a161dc7f2ea3,0
./dataset/cancel culture meme offensive/Image_15.png,1,1596,848,ce7b5cebccc235c43dd3b42bc82dc517,0
./dataset/cancel culture meme offensive/Image_14.png,1,640,850,5d3b26bf84bc712230a9edfc155bb71b,0
./dataset/cancel culture meme offensive/Image_16.jpg,1,1056,1261,4357b0cd92e94b7123172e79dfc9c53f,0
./dataset/cancel culture meme offensive/Image_17.png,1,538,497,d24fae8fad82921e7336f5478d7373d5,0
./dataset/cancel culture meme offensive/Image_13.jpg,1,500,649,4a308dc0e3be1125f1f2b890157af1ce,0
./dataset/cancel culture meme offensive/Image_12.jpg,1,1280,720,0fcc5c305b1a6698529efdf3c608deef,0
./dataset/cancel culture meme offensive/Image_10.jpg,1,1024,791,17abe71b3bcd4600d21a7cd4c619d427,0
./dataset/cancel culture meme offensive/Image_2.png,1,840,1510,bdeaa63ccc8cebc2be4b6d9e12e6735d,0
./dataset/cancel culture meme offensive/Image_1.jpg,1,630,630,a5705d28259d40ec6901d0b74d378894,0
./dataset/cancel culture meme offensive/Image_4.jpg,1,460,350,5a02b57fd4eae8dd5985d90341a86a5a,0
./dataset/cancel culture meme offensive/Image_20.jpeg,1,900,505,0b0678ff35ea1fab2970614826d32b97,0
./dataset/cancel culture meme offensive/Image_5.jpg,1,1600,900,8813711aab9724c5e32334a0bc9b7bc7,0
./dataset/cancel culture meme offensive/Image_7.jpg,1,1200,675,a196c6878e86dec5014b2a17dbfa6ae9,0
./dataset/cancel culture meme offensive/Image_6.png,1,1072,840,49c1cbf9877d9ab853b1b40aa788ed0f,0
./dataset/cancel culture meme offensive/Image_8.jpeg,1,640,640,7c1f3b82e22870bc71f0afebf402e262,0
./dataset/cancel culture meme offensive/Image_11.jpeg,1,907,1093,adf286f31c9546e1db0d1f8276303a8d,0
./dataset/cancel culture meme offensive/Image_9.jpeg,1,500,1054,05654e559998fedf750bc8af490d86ff,0
./dataset/cancel culture meme offensive/Image_19.jpg,1,500,719,414772162782ccd1f9c73bd88a87aa71,0
./dataset/cancel culture meme offensive/Image_18.jpg,1,800,925,87fcfae46145785b40498f29e95030be,0
./dataset/historical revisionism meme offensive/Image_15.jpg,1,735,500,b9e8880c3e2ae18d7ed844f78ab8803f,0
./dataset/historical revisionism meme offensive/Image_14.jpg,1,700,1291,d2d734df839de15b1080bb3e1295e0ca,0
./dataset/historical revisionism meme offensive/Image_16.jpg,1,500,736,734d7d33e686d37baa78751cec6e6169,0
./dataset/historical revisionism meme offensive/Image_17.jpg,1,640,704,0f5c752910d13b3bfd426b4e648dd52b,0
./dataset/historical revisionism meme offensive/Image_12.jpg,1,640,451,5d379622f21224c73f086a2d519850ea,0
./dataset/historical revisionism meme offensive/Image_10.jpg,1,630,600,900c877ef7446e980db27d4c5842f9df,0
./dataset/historical revisionism meme offensive/Image_11.jpg,1,619,600,f11fc566b967eacdde0043befb6c8695,0
./dataset/historical revisionism meme offensive/Image_8.jpg,1,1080,1245,ceacfebf4ba4e7f5ff592a32de67729c,0
./dataset/historical revisionism meme offensive/Image_2.jpg,1,700,893,dd17a0ae134ef3cb65babeac4b634ac8,0
./dataset/historical revisionism meme offensive/Image_3.jpg,1,700,768,97b9054b222bf91db91a4df44e40d70f,0
./dataset/historical revisionism meme offensive/Image_1.jpg,1,700,875,9cf7fb2f758036ab1a1b32f9bd1a5d04,0
./dataset/historical revisionism meme offensive/Image_4.png,1,1200,800,db17ee07aa81f1b9fc93d20ca568f39d,0
./dataset/historical revisionism meme offensive/Image_5.jpg,1,700,368,ff737ded6336ef88c952aa795336a365,0
./dataset/historical revisionism meme offensive/Image_7.jpg,1,400,400,36fdbf5f17006b5a97e42f0bca27f58b,0
./dataset/historical revisionism meme offensive/Image_6.jpg,1,500,887,9bb7cb4dd8eda2458e811e76dee0a291,0
./dataset/historical revisionism meme offensive/Image_20.jpg,1,500,500,4c8d81e29986b044a2d9225c9102bc67,0
./dataset/historical revisionism meme offensive/Image_19.png,1,716,569,50639d735fe7aa1fc5795e3c20082f24,0
./dataset/historical revisionism meme offensive/Image_9.jpeg,1,700,725,41b0d4e7d03ce9783702a7644c6d1122,0
./dataset/historical revisionism meme offensive/Image_18.jpg,1,736,724,72c94afe982d8e9a03482a760baf6502,0
./dataset/ISIS meme offensive/Image_14.jpg,1,300,300,1487c40920d22357608ba7648e969bfe,0
./dataset/ISIS meme offensive/Image_16.jpg,1,545,720,4dd3bb8ea1088e0d2683ecdc24b4dcca,0
./dataset/ISIS meme offensive/Image_17.jpg,1,550,348,2aa55f2e3581fd6b88dc09dd902a594a,0
./dataset/ISIS meme offensive/Image_13.jpg,1,1520,855,44c847cb62632b3f436f31ac2b81c67d,0
./dataset/ISIS meme offensive/Image_12.jpg,1,1024,1024,e70be8d65b8cc2d572ebb5d471038d35,0
./dataset/ISIS meme offensive/Image_10.jpg,1,1168,916,5bfd7a4148e4c069ed750580966e49c0,0
./dataset/ISIS meme offensive/Image_11.png,1,602,399,8d6395c08b65a38a66ddef2e8eed5939,0
